,Date,Close.x,Close.y,,,,,,,,,,,,,,,,,,,,,,
36,5/13/2014,101.6999969,38.77999878,,,,,,,,,,,,,,,,,,,,,,
37,5/14/2014,102.3700027,38.43999863,,,,,,,,,,,,,,,,,,,,,,
38,5/15/2014,101.5,38.13000107,,,,,,,,,,,,,,,,,,,,,,
39,5/16/2014,102.0199966,37.86000061,,,,,,,,,,,,,,,,,,,,,,
40,5/19/2014,102.6100006,38.38999939,,,,,,,,,,,,,,,,,,,,,,
41,5/20/2014,102.4400024,37.83000183,,,,,,,,,,,,,,,,,,,,,,
42,5/21/2014,104.0699997,38.34000015,,,,,,,,,,,,,,,,,,,,,,
43,5/22/2014,103.7399979,38.63000107,,,,,,,,,,,,,,,,,,,,,,
44,5/23/2014,104.3499985,39.15999985,,,,,,,,,,,,,,,,,,,,,,
45,5/27/2014,104.1100006,39.45999908,,,,,,,,,,,,,,,,,,,,,,
46,5/28/2014,102.7200012,40.27000046,,,,,,,,,,,,,,,,,,,,,,
47,5/29/2014,103.5800018,40.13999939,,,,,,,,,,,,,,,,,,,,,,
48,5/30/2014,102.7099991,39.90999985,,,,,,,,,,,,,,,,,,,,,,
49,6/2/2014,102.4700012,40.77000046,,,,,,,,,,,,,,,,,,,,,,
50,6/3/2014,102.6600037,41.15000153,,,,,,,,,,,,,,,,,,,,,,
51,6/4/2014,102.6399994,42.16999817,,,,,,,,,,,,,,,,,,,,,,
52,6/5/2014,102.4800034,41.5,,,,,,,,,,,,,,,,,,,,,,
53,6/6/2014,102.6600037,42.22999954,,,,,,,,,,,,,,,,,,,,,,
54,6/9/2014,104.4100037,41.86999893,,,,,,,,,,,,,,,,,,,,,,
55,6/10/2014,104.3499985,41.91999817,,,,,,,,,,,,,,,,,,,,,,
56,6/11/2014,104.4000015,40.70999908,,,,,,,,,,,,,,,,,,,,,,
57,6/12/2014,106.5299988,38.5,,,,,,,,,,,,,,,,,,,,,,
58,6/13/2014,106.9100037,39.24000168,,,,,,,,,,,,,,,,,,,,,,
59,6/16/2014,106.9000015,38.84000015,,,,,,,,,,,,,,,,,,,,,,
60,6/17/2014,106.3600006,39.49000168,,,,,,,,,,,,,,,,,,,,,,
61,6/18/2014,105.9700012,39.75,,,,,,,,,,,,,,,,,,,,,,
62,6/19/2014,106.4300003,39.61999893,,,,,,,,,,,,,,,,,,,,,,
63,6/20/2014,107.2600021,39.56999969,,,,,,,,,,,,,,,,,,,,,,
64,6/23/2014,106.1699982,39.06999969,,,,,,,,,,,,,,,,,,,,,,
65,6/24/2014,106.0299988,38.56999969,,,,,,,,,,,,,,,,,,,,,,
66,6/25/2014,106.5,39.34999847,,,,,,,,,,,,,,,,,,,,,,
67,6/26/2014,105.8399963,39.29999924,,,,,,,,,,,,,,,,,,,,,,
68,6/27/2014,105.7399979,39.33000183,,,,,,,,,,,,,,,,,,,,,,
69,6/30/2014,105.3700027,38.72000122,,,,,,,,,,,,,,,,,,,,,,
70,7/1/2014,105.3399963,40.31000137,,,,,,,,,,,,,,,,,,,,,,
71,7/2/2014,104.4800034,38.24000168,,,,,,,,,,,,,,,,,,,,,,
72,7/3/2014,104.0599976,38.59999847,,,,,,,,,,,,,,,,,,,,,,
73,7/7/2014,103.5299988,36.90000153,,,,,,,,,,,,,,,,,,,,,,
74,7/8/2014,103.4000015,36.43999863,,,,,,,,,,,,,,,,,,,,,,
75,7/9/2014,102.2900009,36.95999908,,,,,,,,,,,,,,,,,,,,,,
76,7/10/2014,102.9300003,37.45000076,,,,,,,,,,,,,,,,,,,,,,
77,7/11/2014,100.8300018,37.22999954,,,,,,,,,,,,,,,,,,,,,,
78,7/14/2014,100.9100037,37.38000107,,,,,,,,,,,,,,,,,,,,,,
79,7/15/2014,99.95999908,38.02999878,,,,,,,,,,,,,,,,,,,,,,
80,7/16/2014,101.1999969,37.86999893,,,,,,,,,,,,,,,,,,,,,,
81,7/17/2014,103.1900024,36.56999969,,,,,,,,,,,,,,,,,,,,,,
82,7/18/2014,103.1299973,37.18000031,,,,,,,,,,,,,,,,,,,,,,
83,7/21/2014,104.5899963,37.15000153,,,,,,,,,,,,,,,,,,,,,,
84,7/22/2014,104.4199982,37.68000031,,,,,,,,,,,,,,,,,,,,,,
85,7/23/2014,103.1200027,39.15000153,,,,,,,,,,,,,,,,,,,,,,
86,7/24/2014,102.0699997,38.06999969,,,,,,,,,,,,,,,,,,,,,,
87,7/25/2014,102.0899963,38.06000137,,,,,,,,,,,,,,,,,,,,,,
88,7/28/2014,101.6699982,38.18999863,,,,,,,,,,,,,,,,,,,,,,
89,7/29/2014,100.9700012,37.68000031,,,,,,,,,,,,,,,,,,,,,,
90,7/30/2014,100.2699966,37.84000015,,,,,,,,,,,,,,,,,,,,,,
91,7/31/2014,98.16999817,37.45999908,,,,,,,,,,,,,,,,,,,,,,
92,8/1/2014,97.87999725,37.58000183,,,,,,,,,,,,,,,,,,,,,,
93,8/4/2014,98.29000092,37.27999878,,,,,,,,,,,,,,,,,,,,,,
94,8/5/2014,97.37999725,36.22999954,,,,,,,,,,,,,,,,,,,,,,
95,8/6/2014,96.91999817,36.02000046,,,,,,,,,,,,,,,,,,,,,,
96,8/7/2014,97.33999634,35.61000061,,,,,,,,,,,,,,,,,,,,,,
97,8/8/2014,97.65000153,36.24000168,,,,,,,,,,,,,,,,,,,,,,
98,8/11/2014,98.08000183,36.68999863,,,,,,,,,,,,,,,,,,,,,,
99,8/12/2014,97.37000275,36.50999832,,,,,,,,,,,,,,,,,,,,,,
100,8/13/2014,97.58999634,37.27000046,,,,,,,,,,,,,,,,,,,,,,
101,8/14/2014,95.58000183,38.40000153,,,,,,,,,,,,,,,,,,,,,,
102,8/15/2014,97.34999847,38.52999878,,,,,,,,,,,,,,,,,,,,,,
103,8/18/2014,96.41000366,39.50999832,,,,,,,,,,,,,,,,,,,,,,
104,8/19/2014,94.48000336,39.54000092,,,,,,,,,,,,,,,,,,,,,,
105,8/20/2014,96.06999969,40.52000046,,,,,,,,,,,,,,,,,,,,,,
106,8/21/2014,93.95999908,39.90999985,,,,,,,,,,,,,,,,,,,,,,
107,8/22/2014,93.65000153,40.40999985,,,,,,,,,,,,,,,,,,,,,,
108,8/25/2014,93.34999847,40.52000046,,,,,,,,,,,,,,,,,,,,,,
109,8/26/2014,93.86000061,39.90000153,,,,,,,,,,,,,,,,,,,,,,
110,8/27/2014,93.87999725,40.15999985,,,,,,,,,,,,,,,,,,,,,,
111,8/28/2014,94.55000305,39.88999939,,,,,,,,,,,,,,,,,,,,,,
112,8/29/2014,95.95999908,39.58000183,,,,,,,,,,,,,,,,,,,,,,
113,9/2/2014,92.87999725,40.93000031,,,,,,,,,,,,,,,,,,,,,,
114,9/3/2014,95.54000092,38.81999969,,,,,,,,,,,,,,,,,,,,,,
115,9/4/2014,94.44999695,39.29000092,,,,,,,,,,,,,,,,,,,,,,
116,9/5/2014,93.29000092,39.22000122,,,,,,,,,,,,,,,,,,,,,,
117,9/8/2014,92.66000366,39.04000092,,,,,,,,,,,,,,,,,,,,,,
118,9/9/2014,92.75,38.81999969,,,,,,,,,,,,,,,,,,,,,,
119,9/10/2014,91.66999817,39.54999924,,,,,,,,,,,,,,,,,,,,,,
120,9/11/2014,92.83000183,39.56000137,,,,,,,,,,,,,,,,,,,,,,
121,9/12/2014,92.26999664,39.68999863,,,,,,,,,,,,,,,,,,,,,,
122,9/15/2014,92.91999817,39.20000076,,,,,,,,,,,,,,,,,,,,,,
123,9/16/2014,94.87999725,39.52000046,,,,,,,,,,,,,,,,,,,,,,
124,9/17/2014,94.41999817,38.93999863,,,,,,,,,,,,,,,,,,,,,,
125,9/18/2014,93.06999969,39.43999863,,,,,,,,,,,,,,,,,,,,,,
126,9/19/2014,92.41000366,38.63999939,,,,,,,,,,,,,,,,,,,,,,
127,9/22/2014,91.51999664,37.95000076,,,,,,,,,,,,,,,,,,,,,,
128,9/23/2014,91.55999756,37.70000076,,,,,,,,,,,,,,,,,,,,,,
129,9/24/2014,92.80000305,37.65999985,,,,,,,,,,,,,,,,,,,,,,
130,9/25/2014,92.52999878,36.65999985,,,,,,,,,,,,,,,,,,,,,,
131,9/26/2014,93.54000092,36.52000046,,,,,,,,,,,,,,,,,,,,,,
132,9/29/2014,94.56999969,36,,,,,,,,,,,,,,,,,,,,,,
133,9/30/2014,91.16000366,36.15000153,,,,,,,,,,,,,,,,,,,,,,
134,10/1/2014,90.73000336,34.90000153,,,,,,,,,,,,,,,,,,,,,,
135,10/2/2014,91.01000214,35.27999878,,,,,,,,,,,,,,,,,,,,,,
136,10/3/2014,89.73999786,36.95000076,,,,,,,,,,,,,,,,,,,,,,
137,10/6/2014,90.33999634,36.11000061,,,,,,,,,,,,,,,,,,,,,,
138,10/7/2014,88.84999847,35.27000046,,,,,,,,,,,,,,,,,,,,,,
139,10/8/2014,87.30999756,34.81000137,,,,,,,,,,,,,,,,,,,,,,
140,10/9/2014,85.76999664,33.70999908,,,,,,,,,,,,,,,,,,,,,,
141,10/10/2014,85.81999969,32.90999985,,,,,,,,,,,,,,,,,,,,,,
142,10/13/2014,85.73999786,30.89999962,,,,,,,,,,,,,,,,,,,,,,
143,10/14/2014,81.83999634,32.79000092,,,,,,,,,,,,,,,,,,,,,,
144,10/15/2014,81.77999878,32.38000107,,,,,,,,,,,,,,,,,,,,,,
145,10/16/2014,82.69999695,33.31999969,,,,,,,,,,,,,,,,,,,,,,
146,10/17/2014,82.75,34.38999939,,,,,,,,,,,,,,,,,,,,,,
147,10/20/2014,82.70999908,36.04000092,,,,,,,,,,,,,,,,,,,,,,
148,10/21/2014,82.80999756,37.47999954,,,,,,,,,,,,,,,,,,,,,,
149,10/22/2014,80.51999664,37.29999924,,,,,,,,,,,,,,,,,,,,,,
150,10/23/2014,82.08999634,37.91999817,,,,,,,,,,,,,,,,,,,,,,
151,10/24/2014,81.01000214,39.43999863,,,,,,,,,,,,,,,,,,,,,,
152,10/27/2014,81,39.75,,,,,,,,,,,,,,,,,,,,,,
153,10/28/2014,81.41999817,39.84000015,,,,,,,,,,,,,,,,,,,,,,
154,10/29/2014,82.19999695,39.58000183,,,,,,,,,,,,,,,,,,,,,,
155,10/30/2014,81.12000275,39.13999939,,,,,,,,,,,,,,,,,,,,,,
156,10/31/2014,80.54000092,40.22999954,,,,,,,,,,,,,,,,,,,,,,
157,11/3/2014,78.77999878,40.61000061,,,,,,,,,,,,,,,,,,,,,,
158,11/4/2014,77.19000244,42.31999969,,,,,,,,,,,,,,,,,,,,,,
159,11/5/2014,78.68000031,41.86999893,,,,,,,,,,,,,,,,,,,,,,
160,11/6/2014,77.91000366,42.90000153,,,,,,,,,,,,,,,,,,,,,,
161,11/7/2014,78.65000153,42.68999863,,,,,,,,,,,,,,,,,,,,,,
162,11/10/2014,77.40000153,43.36999893,,,,,,,,,,,,,,,,,,,,,,
163,11/11/2014,77.94000244,43.84000015,,,,,,,,,,,,,,,,,,,,,,
164,11/12/2014,77.18000031,43.40000153,,,,,,,,,,,,,,,,,,,,,,
165,11/13/2014,74.20999908,44.08000183,,,,,,,,,,,,,,,,,,,,,,
166,11/14/2014,75.81999969,43.75,,,,,,,,,,,,,,,,,,,,,,
167,11/17/2014,75.63999939,43.43000031,,,,,,,,,,,,,,,,,,,,,,
168,11/18/2014,74.61000061,44.79000092,,,,,,,,,,,,,,,,,,,,,,
169,11/19/2014,74.58000183,44.45000076,,,,,,,,,,,,,,,,,,,,,,
170,11/20/2014,75.58000183,43.95999908,,,,,,,,,,,,,,,,,,,,,,
171,11/21/2014,76.51000214,43.09000015,,,,,,,,,,,,,,,,,,,,,,
172,11/24/2014,75.77999878,43.50999832,,,,,,,,,,,,,,,,,,,,,,
173,11/25/2014,74.08999634,44.08000183,,,,,,,,,,,,,,,,,,,,,,
174,11/26/2014,73.69000244,44.24000168,,,,,,,,,,,,,,,,,,,,,,
175,11/28/2014,66.15000153,46.66999817,,,,,,,,,,,,,,,,,,,,,,
176,12/1/2014,69,45.61999893,,,,,,,,,,,,,,,,,,,,,,
177,12/2/2014,66.87999725,44.66999817,,,,,,,,,,,,,,,,,,,,,,
178,12/3/2014,67.37999725,44.75,,,,,,,,,,,,,,,,,,,,,,
179,12/4/2014,66.80999756,46.41999817,,,,,,,,,,,,,,,,,,,,,,
180,12/5/2014,65.83999634,47.27999878,,,,,,,,,,,,,,,,,,,,,,
181,12/8/2014,63.04999924,47.34000015,,,,,,,,,,,,,,,,,,,,,,
182,12/9/2014,63.81999969,46.33000183,,,,,,,,,,,,,,,,,,,,,,
183,12/10/2014,60.93999863,46.22000122,,,,,,,,,,,,,,,,,,,,,,
184,12/11/2014,59.95000076,48.33000183,,,,,,,,,,,,,,,,,,,,,,
185,12/12/2014,57.81000137,47.68000031,,,,,,,,,,,,,,,,,,,,,,
186,12/15/2014,55.90999985,47.79999924,,,,,,,,,,,,,,,,,,,,,,
187,12/16/2014,55.93000031,45.38000107,,,,,,,,,,,,,,,,,,,,,,
188,12/17/2014,56.47000122,46.16999817,,,,,,,,,,,,,,,,,,,,,,
189,12/18/2014,54.11000061,46.77000046,,,,,,,,,,,,,,,,,,,,,,
190,12/19/2014,56.52000046,47.38000107,,,,,,,,,,,,,,,,,,,,,,
191,12/22/2014,55.25999832,47.40999985,,,,,,,,,,,,,,,,,,,,,,
192,12/23/2014,57.11999893,47.13000107,,,,,,,,,,,,,,,,,,,,,,
193,12/24/2014,55.84000015,48.04999924,,,,,,,,,,,,,,,,,,,,,,
194,12/26/2014,54.72999954,48.38999939,,,,,,,,,,,,,,,,,,,,,,
195,12/29/2014,53.61000061,48.77999878,,,,,,,,,,,,,,,,,,,,,,
196,12/30/2014,54.11999893,49.22999954,,,,,,,,,,,,,,,,,,,,,,
197,12/31/2014,53.27000046,49.18999863,,,,,,,,,,,,,,,,,,,,,,
198,1/2/2015,52.68999863,49.18000031,,,,,,,,,,,,,,,,,,,,,,
199,1/5/2015,50.04000092,48.36000061,,,,,,,,,,,,,,,,,,,,,,
200,1/6/2015,47.93000031,47.22000122,,,,,,,,,,,,,,,,,,,,,,
201,1/7/2015,48.65000153,46.97000122,,,,,,,,,,,,,,,,,,,,,,
202,1/8/2015,48.79000092,48.18999863,,,,,,,,,,,,,,,,,,,,,,
203,1/9/2015,48.36000061,46.88000107,,,,,,,,,,,,,,,,,,,,,,
204,1/12/2015,46.06999969,46.06000137,,,,,,,,,,,,,,,,,,,,,,
205,1/13/2015,45.88999939,46.61000061,,,,,,,,,,,,,,,,,,,,,,
206,1/14/2015,48.47999954,45.31000137,,,,,,,,,,,,,,,,,,,,,,
207,1/15/2015,46.25,45.04999924,,,,,,,,,,,,,,,,,,,,,,
208,1/16/2015,48.68999863,45.84000015,,,,,,,,,,,,,,,,,,,,,,
209,1/20/2015,46.38999939,49.16999817,,,,,,,,,,,,,,,,,,,,,,
210,1/21/2015,47.77999878,49.18000031,,,,,,,,,,,,,,,,,,,,,,
211,1/22/2015,46.31000137,50.70000076,,,,,,,,,,,,,,,,,,,,,,
212,1/23/2015,45.59000015,50.56000137,,,,,,,,,,,,,,,,,,,,,,
213,1/26/2015,45.15000153,50.15000153,,,,,,,,,,,,,,,,,,,,,,
214,1/27/2015,46.22999954,49.18000031,,,,,,,,,,,,,,,,,,,,,,
215,1/28/2015,44.45000076,48.45999908,,,,,,,,,,,,,,,,,,,,,,
216,1/29/2015,44.52999878,50.20999908,,,,,,,,,,,,,,,,,,,,,,
217,1/30/2015,48.24000168,47.31000137,,,,,,,,,,,,,,,,,,,,,,
218,2/2/2015,49.56999969,46.50999832,,,,,,,,,,,,,,,,,,,,,,
219,2/3/2015,53.04999924,46.00999832,,,,,,,,,,,,,,,,,,,,,,
220,2/4/2015,48.45000076,46.95999908,,,,,,,,,,,,,,,,,,,,,,
221,2/5/2015,50.47999954,46.13999939,,,,,,,,,,,,,,,,,,,,,,
222,2/6/2015,51.68999863,45.50999832,,,,,,,,,,,,,,,,,,,,,,
223,2/9/2015,52.86000061,44.45000076,,,,,,,,,,,,,,,,,,,,,,
224,2/10/2015,50.02000046,45.31999969,,,,,,,,,,,,,,,,,,,,,,
225,2/11/2015,48.84000015,44.97999954,,,,,,,,,,,,,,,,,,,,,,
226,2/12/2015,51.20999908,44.81000137,,,,,,,,,,,,,,,,,,,,,,
227,2/13/2015,52.77999878,44.5,,,,,,,,,,,,,,,,,,,,,,
228,2/17/2015,53.52999878,44.75999832,,,,,,,,,,,,,,,,,,,,,,
229,2/18/2015,52.13999939,45.27000046,,,,,,,,,,,,,,,,,,,,,,
230,2/19/2015,51.15999985,45.91999817,,,,,,,,,,,,,,,,,,,,,,
231,2/20/2015,50.34000015,47.43999863,,,,,,,,,,,,,,,,,,,,,,
232,2/23/2015,49.45000076,47.18999863,,,,,,,,,,,,,,,,,,,,,,
233,2/24/2015,49.27999878,48.02999878,,,,,,,,,,,,,,,,,,,,,,
234,2/25/2015,50.99000168,46.84000015,,,,,,,,,,,,,,,,,,,,,,
235,2/26/2015,48.16999817,45.91999817,,,,,,,,,,,,,,,,,,,,,,
236,2/27/2015,49.75999832,44.52000046,,,,,,,,,,,,,,,,,,,,,,
237,3/2/2015,49.59000015,45.38999939,,,,,,,,,,,,,,,,,,,,,,
238,3/3/2015,50.52000046,45.77999878,,,,,,,,,,,,,,,,,,,,,,
239,3/4/2015,51.52999878,45.15000153,,,,,,,,,,,,,,,,,,,,,,
240,3/5/2015,50.75999832,44.38999939,,,,,,,,,,,,,,,,,,,,,,
241,3/6/2015,49.61000061,43.77999878,,,,,,,,,,,,,,,,,,,,,,
242,3/9/2015,50,44.56999969,,,,,,,,,,,,,,,,,,,,,,
243,3/10/2015,48.29000092,43.41999817,,,,,,,,,,,,,,,,,,,,,,
244,3/11/2015,48.16999817,44.02000046,,,,,,,,,,,,,,,,,,,,,,
245,3/12/2015,47.04999924,45.33000183,,,,,,,,,,,,,,,,,,,,,,
246,3/13/2015,44.84000015,45.5,,,,,,,,,,,,,,,,,,,,,,
247,3/16/2015,43.88000107,46.15999985,,,,,,,,,,,,,,,,,,,,,,
248,3/17/2015,43.45999908,46.65000153,,,,,,,,,,,,,,,,,,,,,,
249,3/18/2015,44.65999985,45.81000137,,,,,,,,,,,,,,,,,,,,,,
250,3/19/2015,43.95999908,47.25999832,,,,,,,,,,,,,,,,,,,,,,
251,3/20/2015,45.72000122,47.41999817,,,,,,,,,,,,,,,,,,,,,,
252,3/23/2015,47.45000076,46.58000183,,,,,,,,,,,,,,,,,,,,,,
253,3/24/2015,47.50999832,46.02999878,,,,,,,,,,,,,,,,,,,,,,
254,3/25/2015,49.20999908,44.52000046,,,,,,,,,,,,,,,,,,,,,,
255,3/26/2015,51.43000031,44.09000015,,,,,,,,,,,,,,,,,,,,,,
256,3/27/2015,48.86999893,44.88000107,,,,,,,,,,,,,,,,,,,,,,
257,3/30/2015,48.68000031,45.56000137,,,,,,,,,,,,,,,,,,,,,,
258,3/31/2015,47.59999847,44.95999908,,,,,,,,,,,,,,,,,,,,,,
259,4/1/2015,50.09000015,43.25999832,,,,,,,,,,,,,,,,,,,,,,
260,4/2/2015,49.13999939,42.25,,,,,,,,,,,,,,,,,,,,,,
261,4/6/2015,52.13999939,41.75999832,,,,,,,,,,,,,,,,,,,,,,
262,4/7/2015,53.97999954,41.63999939,,,,,,,,,,,,,,,,,,,,,,
263,4/8/2015,50.41999817,43.29000092,,,,,,,,,,,,,,,,,,,,,,
264,4/9/2015,50.79000092,43.13999939,,,,,,,,,,,,,,,,,,,,,,
265,4/10/2015,51.63999939,43.22999954,,,,,,,,,,,,,,,,,,,,,,
266,4/13/2015,51.90999985,43.06999969,,,,,,,,,,,,,,,,,,,,,,
267,4/14/2015,53.29000092,43.08000183,,,,,,,,,,,,,,,,,,,,,,
268,4/15/2015,56.38999939,44.20000076,,,,,,,,,,,,,,,,,,,,,,
269,4/16/2015,56.70999908,44.99000168,,,,,,,,,,,,,,,,,,,,,,
270,4/17/2015,55.74000168,44.75999832,,,,,,,,,,,,,,,,,,,,,,
271,4/20/2015,56.38000107,45.72999954,,,,,,,,,,,,,,,,,,,,,,
272,4/21/2015,55.25999832,46.22999954,,,,,,,,,,,,,,,,,,,,,,
273,4/22/2015,56.15999985,46.52999878,,,,,,,,,,,,,,,,,,,,,,
274,4/23/2015,57.74000168,46.43000031,,,,,,,,,,,,,,,,,,,,,,
275,4/24/2015,57.15000153,46.97999954,,,,,,,,,,,,,,,,,,,,,,
276,4/27/2015,56.99000168,46.45000076,,,,,,,,,,,,,,,,,,,,,,
277,4/28/2015,57.06000137,46.20000076,,,,,,,,,,,,,,,,,,,,,,
278,4/29/2015,58.58000183,45.02999878,,,,,,,,,,,,,,,,,,,,,,
279,4/30/2015,59.63000107,44.63999939,,,,,,,,,,,,,,,,,,,,,,
280,5/1/2015,59.15000153,45.65999985,,,,,,,,,,,,,,,,,,,,,,
281,5/4/2015,58.93000031,45.29000092,,,,,,,,,,,,,,,,,,,,,,
282,5/5/2015,60.40000153,43.90000153,,,,,,,,,,,,,,,,,,,,,,
283,5/6/2015,60.93000031,44.06000137,,,,,,,,,,,,,,,,,,,,,,
284,5/7/2015,58.93999863,45.36000061,,,,,,,,,,,,,,,,,,,,,,
285,5/8/2015,59.38999939,46.16999817,,,,,,,,,,,,,,,,,,,,,,
286,5/11/2015,59.25,46.81000137,,,,,,,,,,,,,,,,,,,,,,
287,5/12/2015,60.75,46.09999847,,,,,,,,,,,,,,,,,,,,,,
288,5/13/2015,60.5,46.77999878,,,,,,,,,,,,,,,,,,,,,,
289,5/14/2015,59.88000107,47.40000153,,,,,,,,,,,,,,,,,,,,,,
290,5/15/2015,59.68999863,47,,,,,,,,,,,,,,,,,,,,,,
291,5/18/2015,59.43000031,47.36999893,,,,,,,,,,,,,,,,,,,,,,
292,5/19/2015,57.25999832,46.20999908,,,,,,,,,,,,,,,,,,,,,,
293,5/20/2015,58.97999954,43.61999893,,,,,,,,,,,,,,,,,,,,,,
294,5/21/2015,60.72000122,43.75,,,,,,,,,,,,,,,,,,,,,,
295,5/22/2015,59.72000122,43.18000031,,,,,,,,,,,,,,,,,,,,,,
296,5/26/2015,58.02999878,41.84999847,,,,,,,,,,,,,,,,,,,,,,
297,5/27/2015,57.50999832,42.52999878,,,,,,,,,,,,,,,,,,,,,,
298,5/28/2015,57.68000031,42.25,,,,,,,,,,,,,,,,,,,,,,
299,5/29/2015,60.29999924,42.91999817,,,,,,,,,,,,,,,,,,,,,,
300,6/1/2015,60.20000076,44.34999847,,,,,,,,,,,,,,,,,,,,,,
301,6/2/2015,61.25999832,43.20999908,,,,,,,,,,,,,,,,,,,,,,
302,6/3/2015,59.63999939,43.24000168,,,,,,,,,,,,,,,,,,,,,,
303,6/4/2015,58,42.91999817,,,,,,,,,,,,,,,,,,,,,,
304,6/5/2015,59.13000107,42.90000153,,,,,,,,,,,,,,,,,,,,,,
305,6/8/2015,58.13999939,40.75,,,,,,,,,,,,,,,,,,,,,,
306,6/9/2015,60.13999939,40.72000122,,,,,,,,,,,,,,,,,,,,,,
307,6/10/2015,61.43000031,41.06000137,,,,,,,,,,,,,,,,,,,,,,
308,6/11/2015,60.77000046,40.79999924,,,,,,,,,,,,,,,,,,,,,,
309,6/12/2015,59.95999908,41.13999939,,,,,,,,,,,,,,,,,,,,,,
310,6/15/2015,59.52000046,40.70000076,,,,,,,,,,,,,,,,,,,,,,
311,6/16/2015,59.97000122,40.56999969,,,,,,,,,,,,,,,,,,,,,,
312,6/17/2015,59.91999817,40.79999924,,,,,,,,,,,,,,,,,,,,,,
313,6/18/2015,60.45000076,41.34999847,,,,,,,,,,,,,,,,,,,,,,
314,6/19/2015,59.61000061,41.99000168,,,,,,,,,,,,,,,,,,,,,,
315,6/22/2015,59.68000031,42.93000031,,,,,,,,,,,,,,,,,,,,,,
316,6/23/2015,61.00999832,43.09999847,,,,,,,,,,,,,,,,,,,,,,
317,6/24/2015,60.27000046,42.65999985,,,,,,,,,,,,,,,,,,,,,,
318,6/25/2015,59.70000076,42.59999847,,,,,,,,,,,,,,,,,,,,,,
319,6/26/2015,59.63000107,42.34999847,,,,,,,,,,,,,,,,,,,,,,
320,6/29/2015,58.33000183,41.11999893,,,,,,,,,,,,,,,,,,,,,,
321,6/30/2015,59.47000122,41.08000183,,,,,,,,,,,,,,,,,,,,,,
322,7/1/2015,56.95999908,40.27000046,,,,,,,,,,,,,,,,,,,,,,
323,7/2/2015,56.93000031,40,,,,,,,,,,,,,,,,,,,,,,
324,7/6/2015,52.52999878,40.47999954,,,,,,,,,,,,,,,,,,,,,,
325,7/7/2015,52.33000183,41.18000031,,,,,,,,,,,,,,,,,,,,,,
